Event_Date,Event_Type,Event_Pair,Event_ZScore,Price_T0,Price_T1,Price_Change,Price_Change_Pct,Volatility,Days_Forward
2022-11-25,Correlation Break,East_vs_Pacific,-3.2012382074948955,7.33,4.98,-2.3499999999999996,-32.0600272851296,0.7347122306759033,28
2022-11-25,Correlation Break,Pacific_vs_Non Salt,-4.770291502303562,7.33,4.98,-2.3499999999999996,-32.0600272851296,0.7347122306759033,28
2022-11-25,Correlation Break,Midwest_vs_Pacific,-3.045845559383962,7.33,4.98,-2.3499999999999996,-32.0600272851296,0.7347122306759033,28
2022-11-25,Correlation Break,Total Lower 48_vs_Pacific,-4.184342139160089,7.33,4.98,-2.3499999999999996,-32.0600272851296,0.7347122306759033,28
2022-12-02,Correlation Break,East_vs_Pacific,-4.879906579618472,6.169,4.104,-2.0649999999999995,-33.47382071648565,0.7483617377152512,28
2022-12-02,Correlation Break,Midwest_vs_Pacific,-4.574478569056546,6.169,4.104,-2.0649999999999995,-33.47382071648565,0.7483617377152512,28
2022-12-02,Correlation Break,Pacific_vs_Salt,-2.3833920108025364,6.169,4.104,-2.0649999999999995,-33.47382071648565,0.7483617377152512,28
2022-12-02,Correlation Break,Total Lower 48_vs_Pacific,-6.046295573033048,6.169,4.104,-2.0649999999999995,-33.47382071648565,0.7483617377152512,28
2022-12-02,Correlation Break,Pacific_vs_Non Salt,-6.797699368579428,6.169,4.104,-2.0649999999999995,-33.47382071648565,0.7483617377152512,28
2022-12-02,Correlation Break,Mountain_vs_Pacific,-5.617816998735137,6.169,4.104,-2.0649999999999995,-33.47382071648565,0.7483617377152512,28
2022-12-02,Correlation Break,Pacific_vs_South Central,-6.205687592020196,6.169,4.104,-2.0649999999999995,-33.47382071648565,0.7483617377152512,28
2022-12-09,Correlation Break,Pacific_vs_Non Salt,-8.194745630078172,6.082,3.392,-2.69,-44.228872081552126,1.0795392293099162,28
2022-12-09,Correlation Break,Midwest_vs_Pacific,-5.699928499189147,6.082,3.392,-2.69,-44.228872081552126,1.0795392293099162,28
2022-12-09,Correlation Break,Mountain_vs_Pacific,-6.780975608350948,6.082,3.392,-2.69,-44.228872081552126,1.0795392293099162,28
2022-12-09,Correlation Break,Pacific_vs_Salt,-2.6912520889740406,6.082,3.392,-2.69,-44.228872081552126,1.0795392293099162,28
2022-12-09,Correlation Break,East_vs_Pacific,-6.143911195373408,6.082,3.392,-2.69,-44.228872081552126,1.0795392293099162,28
2022-12-09,Correlation Break,Total Lower 48_vs_Pacific,-7.343480613928574,6.082,3.392,-2.69,-44.228872081552126,1.0795392293099162,28
2022-12-09,Correlation Break,Pacific_vs_South Central,-7.2330269549571495,6.082,3.392,-2.69,-44.228872081552126,1.0795392293099162,28
2022-12-16,Correlation Break,Midwest_vs_Pacific,-5.956705961691549,6.303,3.196,-3.1069999999999998,-49.29398699032206,0.9226265224889214,28
2022-12-16,Correlation Break,Pacific_vs_Salt,-2.837841529025855,6.303,3.196,-3.1069999999999998,-49.29398699032206,0.9226265224889214,28
2022-12-16,Correlation Break,Pacific_vs_Non Salt,-8.420730890480591,6.303,3.196,-3.1069999999999998,-49.29398699032206,0.9226265224889214,28
2022-12-16,Correlation Break,Pacific_vs_South Central,-7.436409497498451,6.303,3.196,-3.1069999999999998,-49.29398699032206,0.9226265224889214,28
2022-12-16,Correlation Break,Total Lower 48_vs_Pacific,-7.51150695216669,6.303,3.196,-3.1069999999999998,-49.29398699032206,0.9226265224889214,28
2022-12-16,Correlation Break,East_vs_Pacific,-6.387329379051355,6.303,3.196,-3.1069999999999998,-49.29398699032206,0.9226265224889214,28
2022-12-16,Correlation Break,Mountain_vs_Pacific,-6.756388669907473,6.303,3.196,-3.1069999999999998,-49.29398699032206,0.9226265224889214,28
2022-12-23,Correlation Break,East_vs_Pacific,-6.085086251159294,4.98,3.036,-1.9440000000000004,-39.036144578313255,0.6648174634741928,28
2022-12-23,Correlation Break,Total Lower 48_vs_Pacific,-6.98443124879518,4.98,3.036,-1.9440000000000004,-39.036144578313255,0.6648174634741928,28
2022-12-23,Correlation Break,Mountain_vs_Pacific,-6.0432570975171105,4.98,3.036,-1.9440000000000004,-39.036144578313255,0.6648174634741928,28
2022-12-23,Correlation Break,Midwest_vs_Pacific,-5.640975364199096,4.98,3.036,-1.9440000000000004,-39.036144578313255,0.6648174634741928,28
2022-12-23,Correlation Break,Pacific_vs_Non Salt,-7.836686419192834,4.98,3.036,-1.9440000000000004,-39.036144578313255,0.6648174634741928,28
2022-12-23,Correlation Break,Pacific_vs_Salt,-2.8221667790824005,4.98,3.036,-1.9440000000000004,-39.036144578313255,0.6648174634741928,28
2022-12-23,Correlation Break,Pacific_vs_South Central,-7.053311827667991,4.98,3.036,-1.9440000000000004,-39.036144578313255,0.6648174634741928,28
2022-12-30,Correlation Break,Total Lower 48_vs_Pacific,-6.28105208685527,4.104,2.849,-1.255,-30.579922027290447,0.35998249416311356,28
2022-12-30,Correlation Break,Pacific_vs_Non Salt,-7.096435658451836,4.104,2.849,-1.255,-30.579922027290447,0.35998249416311356,28
2022-12-30,Correlation Break,Pacific_vs_South Central,-6.454190166207984,4.104,2.849,-1.255,-30.579922027290447,0.35998249416311356,28
2022-12-30,Correlation Break,Pacific_vs_Salt,-2.651832250454923,4.104,2.849,-1.255,-30.579922027290447,0.35998249416311356,28
2022-12-30,Correlation Break,Midwest_vs_Pacific,-5.195501882348958,4.104,2.849,-1.255,-30.579922027290447,0.35998249416311356,28
2022-12-30,Correlation Break,East_vs_Pacific,-5.581898879964734,4.104,2.849,-1.255,-30.579922027290447,0.35998249416311356,28
2022-12-30,Correlation Break,Mountain_vs_Pacific,-5.236564590297166,4.104,2.849,-1.255,-30.579922027290447,0.35998249416311356,28
2023-01-06,Correlation Break,Mountain_vs_Pacific,-4.391362077358708,3.392,2.48,-0.9119999999999999,-26.88679245283019,0.3494252826263837,28
2023-01-06,Correlation Break,Pacific_vs_South Central,-6.045926966411589,3.392,2.48,-0.9119999999999999,-26.88679245283019,0.3494252826263837,28
2023-01-06,Correlation Break,Pacific_vs_Non Salt,-6.452033347923436,3.392,2.48,-0.9119999999999999,-26.88679245283019,0.3494252826263837,28
2023-01-06,Correlation Break,East_vs_Pacific,-5.081870572175358,3.392,2.48,-0.9119999999999999,-26.88679245283019,0.3494252826263837,28
2023-01-06,Correlation Break,Total Lower 48_vs_Pacific,-5.630209784778148,3.392,2.48,-0.9119999999999999,-26.88679245283019,0.3494252826263837,28
2023-01-06,Correlation Break,Pacific_vs_Salt,-2.6134923898897777,3.392,2.48,-0.9119999999999999,-26.88679245283019,0.3494252826263837,28
2023-01-06,Correlation Break,Midwest_vs_Pacific,-4.660798547541091,3.392,2.48,-0.9119999999999999,-26.88679245283019,0.3494252826263837,28
2023-01-13,Correlation Break,East_vs_Pacific,-4.43695167244513,3.196,2.607,-0.589,-18.429286608260323,0.3569945492932745,28
2023-01-13,Correlation Break,Total Lower 48_vs_Pacific,-4.930338840433082,3.196,2.607,-0.589,-18.429286608260323,0.3569945492932745,28
2023-01-13,Correlation Break,Pacific_vs_Non Salt,-5.816744231196597,3.196,2.607,-0.589,-18.429286608260323,0.3569945492932745,28
2023-01-13,Correlation Break,Pacific_vs_Salt,-2.6036999345742995,3.196,2.607,-0.589,-18.429286608260323,0.3569945492932745,28
2023-01-13,Correlation Break,Midwest_vs_Pacific,-4.0259122416061475,3.196,2.607,-0.589,-18.429286608260323,0.3569945492932745,28
2023-01-13,Correlation Break,Mountain_vs_Pacific,-3.5204475735558978,3.196,2.607,-0.589,-18.429286608260323,0.3569945492932745,28
2023-01-13,Correlation Break,Pacific_vs_South Central,-5.681627542699273,3.196,2.607,-0.589,-18.429286608260323,0.3569945492932745,28
2023-01-20,Correlation Break,Pacific_vs_South Central,-5.323023908334691,3.036,2.352,-0.6840000000000002,-22.52964426877471,0.23071337608548384,28
2023-01-20,Correlation Break,Midwest_vs_Pacific,-3.3213293986038273,3.036,2.352,-0.6840000000000002,-22.52964426877471,0.23071337608548384,28
2023-01-20,Correlation Break,Total Lower 48_vs_Pacific,-4.172451285765527,3.036,2.352,-0.6840000000000002,-22.52964426877471,0.23071337608548384,28
2023-01-20,Correlation Break,Mountain_vs_Pacific,-2.6344695971853045,3.036,2.352,-0.6840000000000002,-22.52964426877471,0.23071337608548384,28
2023-01-20,Correlation Break,East_vs_Pacific,-3.6598396784073177,3.036,2.352,-0.6840000000000002,-22.52964426877471,0.23071337608548384,28
2023-01-20,Correlation Break,Pacific_vs_Non Salt,-5.193315549844108,3.036,2.352,-0.6840000000000002,-22.52964426877471,0.23071337608548384,28
2023-01-20,Correlation Break,Pacific_vs_Salt,-2.584159140600131,3.036,2.352,-0.6840000000000002,-22.52964426877471,0.23071337608548384,28
2023-01-27,Correlation Break,Pacific_vs_South Central,-4.83499498092833,2.849,2.548,-0.30100000000000016,-10.565110565110569,0.160625353942036,28
2023-01-27,Correlation Break,East_vs_Pacific,-2.7700437113702234,2.849,2.548,-0.30100000000000016,-10.565110565110569,0.160625353942036,28
2023-01-27,Correlation Break,Total Lower 48_vs_Pacific,-3.2968054626834875,2.849,2.548,-0.30100000000000016,-10.565110565110569,0.160625353942036,28
2023-01-27,Correlation Break,Midwest_vs_Pacific,-2.512453557535672,2.849,2.548,-0.30100000000000016,-10.565110565110569,0.160625353942036,28
2023-01-27,Correlation Break,Pacific_vs_Non Salt,-4.413183926099802,2.849,2.548,-0.30100000000000016,-10.565110565110569,0.160625353942036,28
2023-01-27,Correlation Break,Pacific_vs_Salt,-2.5124195644413962,2.849,2.548,-0.30100000000000016,-10.565110565110569,0.160625353942036,28
2023-02-03,Correlation Break,Pacific_vs_Non Salt,-3.4109032429988666,2.48,3.141,0.661,26.653225806451612,0.24092842158824754,28
2023-02-03,Correlation Break,Pacific_vs_Salt,-2.3341324311436327,2.48,3.141,0.661,26.653225806451612,0.24092842158824754,28
2023-02-03,Correlation Break,Total Lower 48_vs_Pacific,-2.31557949663067,2.48,3.141,0.661,26.653225806451612,0.24092842158824754,28
2023-02-03,Correlation Break,Pacific_vs_South Central,-4.103116737663803,2.48,3.141,0.661,26.653225806451612,0.24092842158824754,28
2023-02-10,Correlation Break,Pacific_vs_Non Salt,-2.552845936854186,2.607,2.559,-0.04800000000000004,-1.84119677790564,0.24685568983058018,28
2023-02-10,Correlation Break,Pacific_vs_South Central,-3.3999664335421973,2.607,2.559,-0.04800000000000004,-1.84119677790564,0.24685568983058018,28
2023-02-10,Correlation Break,Pacific_vs_Salt,-2.141086371590173,2.607,2.559,-0.04800000000000004,-1.84119677790564,0.24685568983058018,28
2023-02-17,Correlation Break,Pacific_vs_South Central,-2.7258445949973695,2.352,2.446,0.0940000000000003,3.996598639455796,0.24829949797097997,28
2023-02-24,Correlation Break,Pacific_vs_South Central,-2.088347340179783,2.548,2.361,-0.18699999999999983,-7.339089481946619,0.23094357175148508,28
2023-03-03,Ratio Deviation,South Central/Total Lower 48,2.182878000769607,3.141,2.465,-0.6760000000000002,-21.521808341292587,0.24738148677700197,28
2023-03-10,Ratio Deviation,South Central/Total Lower 48,2.580205362045356,2.559,2.361,-0.19799999999999995,-7.7373974208675245,0.1600985113401537,31
2023-03-17,Ratio Deviation,South Central/Total Lower 48,2.9084152794516522,2.446,2.305,-0.14100000000000001,-5.764513491414554,0.09184396092228786,28
2023-03-24,Ratio Deviation,South Central/Total Lower 48,3.0495597717900527,2.361,2.408,0.04699999999999971,1.99068191444302,0.10004151769719356,28
2023-03-31,Ratio Deviation,South Central/Total Lower 48,3.2197079084114857,2.465,2.578,0.11299999999999999,4.584178498985801,0.10082992454728168,28
2023-04-07,Ratio Deviation,South Central/Total Lower 48,3.137275230476582,2.361,2.412,0.05099999999999971,2.160101651842427,0.09629693660755773,28
2023-04-14,Ratio Deviation,South Central/Total Lower 48,2.90708492340098,2.305,2.438,0.133,5.7700650759219085,0.08011771101977147,28
2023-04-21,Ratio Deviation,South Central/Total Lower 48,2.6987352206903625,2.408,2.707,0.29899999999999993,12.416943521594682,0.11857464998492555,28
2023-04-28,Ratio Deviation,South Central/Total Lower 48,2.4644709567984817,2.578,2.417,-0.16100000000000003,-6.245151280062065,0.11512641085428861,28
2023-05-05,Ratio Deviation,South Central/Total Lower 48,2.327524299942086,2.321,2.299,-0.02200000000000024,-0.9478672985782094,0.11935596474557233,28
2023-05-12,Ratio Deviation,South Central/Total Lower 48,2.065194674664467,2.438,2.331,-0.1070000000000002,-4.388843314191969,0.11596742526651056,28
2023-06-16,Correlation Break,Midwest_vs_Non Salt,-2.1440274461131663,2.721,2.53,-0.19100000000000028,-7.019478133039334,0.09549516657835018,28
2023-06-16,Correlation Break,Total Lower 48_vs_Non Salt,-2.091975022882288,2.721,2.53,-0.19100000000000028,-7.019478133039334,0.09549516657835018,28
2023-06-23,Correlation Break,Total Lower 48_vs_Midwest,-2.2542896078375354,2.843,2.707,-0.13600000000000012,-4.783679212099899,0.10375720284807773,28
2023-06-23,Correlation Break,Total Lower 48_vs_Non Salt,-2.3304343182599285,2.843,2.707,-0.13600000000000012,-4.783679212099899,0.10375720284807773,28
2023-06-23,Correlation Break,Midwest_vs_Non Salt,-2.649298945743766,2.843,2.707,-0.13600000000000012,-4.783679212099899,0.10375720284807773,28
2023-06-30,Correlation Break,Total Lower 48_vs_Non Salt,-2.053082846872972,2.774,2.753,-0.020999999999999908,-0.7570295602018712,0.08140983911519484,28
2023-06-30,Correlation Break,Total Lower 48_vs_Midwest,-2.468095999024676,2.774,2.753,-0.020999999999999908,-0.7570295602018712,0.08140983911519484,28
2023-06-30,Correlation Break,Midwest_vs_Non Salt,-2.5786749955410957,2.774,2.753,-0.020999999999999908,-0.7570295602018712,0.08140983911519484,28
2023-07-07,Correlation Break,Midwest_vs_Non Salt,-2.318632121356788,2.57,2.681,0.11100000000000021,4.319066147859931,0.07589902439927612,28
2023-07-07,Correlation Break,Total Lower 48_vs_Midwest,-2.435002982483207,2.57,2.681,0.11100000000000021,4.319066147859931,0.07589902439927612,28
2023-07-14,Correlation Break,Total Lower 48_vs_Midwest,-2.0461579918802024,2.53,2.882,0.3520000000000003,13.913043478260883,0.1310948584222963,28
2023-09-29,Correlation Break,Midwest_vs_South Central,-2.2880062087672006,3.312,3.483,0.17100000000000026,5.163043478260878,0.14559199350042762,28
2023-09-29,Correlation Break,Total Lower 48_vs_South Central,-2.2401475206177266,3.312,3.483,0.17100000000000026,5.163043478260878,0.14559199350042762,28
2023-09-29,Correlation Break,Midwest_vs_Salt,-2.0822316372991168,3.312,3.483,0.17100000000000026,5.163043478260878,0.14559199350042762,28
2023-10-06,Correlation Break,Midwest_vs_Salt,-2.3078649658356305,3.641,3.795,0.15399999999999991,4.229607250755285,0.17064011140129867,28
2023-10-06,Correlation Break,Midwest_vs_South Central,-2.6898671659120272,3.641,3.795,0.15399999999999991,4.229607250755285,0.17064011140129867,28
2023-10-06,Correlation Break,Mountain_vs_Salt,-2.1095726355856983,3.641,3.795,0.15399999999999991,4.229607250755285,0.17064011140129867,28
2023-10-06,Correlation Break,Total Lower 48_vs_Salt,-2.240299009622906,3.641,3.795,0.15399999999999991,4.229607250755285,0.17064011140129867,28
2023-10-06,Correlation Break,East_vs_South Central,-2.07705529147954,3.641,3.795,0.15399999999999991,4.229607250755285,0.17064011140129867,28
2023-10-06,Correlation Break,East_vs_Salt,-2.0690021176707676,3.641,3.795,0.15399999999999991,4.229607250755285,0.17064011140129867,28
2023-10-06,Correlation Break,Total Lower 48_vs_South Central,-2.757976034569599,3.641,3.795,0.15399999999999991,4.229607250755285,0.17064011140129867,28
2023-10-06,Correlation Break,Mountain_vs_South Central,-2.303939695292181,3.641,3.795,0.15399999999999991,4.229607250755285,0.17064011140129867,28
2023-10-13,Correlation Break,Total Lower 48_vs_Salt,-2.398528281544784,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,Mountain_vs_South Central,-2.583667351193697,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,East_vs_South Central,-2.3335932106878685,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,Midwest_vs_South Central,-2.8627831969122837,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,East_vs_Salt,-2.2140899868044372,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,Pacific_vs_Salt,-2.150064481193751,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,South Central_vs_Non Salt,-2.2552736291243463,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,Total Lower 48_vs_South Central,-3.077032311773278,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,Mountain_vs_Salt,-2.2594518074818617,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-13,Correlation Break,Midwest_vs_Salt,-2.408659369286421,3.584,3.284,-0.30000000000000027,-8.370535714285722,0.17417265653860334,28
2023-10-20,Correlation Break,South Central_vs_Non Salt,-2.425901367053866,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,East_vs_South Central,-2.4571472852364398,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,Total Lower 48_vs_Salt,-2.4158452432204642,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,Mountain_vs_Salt,-2.3015564677937883,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,Mountain_vs_South Central,-2.7762470400931534,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,East_vs_Salt,-2.2338626671678634,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,Midwest_vs_South Central,-2.870107684534869,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,Total Lower 48_vs_South Central,-3.216365665400643,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,Pacific_vs_Salt,-2.2387692154848158,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-20,Correlation Break,Midwest_vs_Salt,-2.3829261259665913,3.258,3.131,-0.12700000000000022,-3.8980969920196507,0.19699025840066794,28
2023-10-27,Correlation Break,Mountain_vs_South Central,-2.965615369641937,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,Mountain_vs_Salt,-2.2750075001768417,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,Total Lower 48_vs_Salt,-2.3328024238506955,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,South Central_vs_Non Salt,-2.4595604917840066,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,Midwest_vs_Salt,-2.2698592463086964,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,East_vs_South Central,-2.521749334246871,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,Midwest_vs_South Central,-2.797476882930587,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,Pacific_vs_Salt,-2.271054505030831,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,Total Lower 48_vs_South Central,-3.2671264156445554,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-10-27,Correlation Break,East_vs_Salt,-2.1667130033970374,3.483,2.999,-0.484,-13.896066609244903,0.27848871055172403,28
2023-11-03,Correlation Break,East_vs_South Central,-2.6251481832999906,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,Total Lower 48_vs_South Central,-3.338282545277613,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,East_vs_Salt,-2.0831001870303654,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,Mountain_vs_South Central,-3.1576656650078805,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,Pacific_vs_Salt,-2.2642687035979128,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,Mountain_vs_Salt,-2.2225204885172687,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,Total Lower 48_vs_Salt,-2.2234315981971036,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,South Central_vs_Non Salt,-2.489227832440333,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,Midwest_vs_Salt,-2.144916291001343,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-03,Correlation Break,Midwest_vs_South Central,-2.7811526830847937,3.795,2.773,-1.0219999999999998,-26.93017127799736,0.28558161205311716,28
2023-11-10,Correlation Break,Total Lower 48_vs_South Central,-3.1954632827627862,3.284,2.504,-0.7799999999999998,-23.751522533495734,0.2832707774080011,28
2023-11-10,Correlation Break,Mountain_vs_South Central,-3.2029548810400934,3.284,2.504,-0.7799999999999998,-23.751522533495734,0.2832707774080011,28
2023-11-10,Correlation Break,South Central_vs_Non Salt,-2.241966196081001,3.284,2.504,-0.7799999999999998,-23.751522533495734,0.2832707774080011,28
2023-11-10,Correlation Break,Pacific_vs_Salt,-2.1427295575419887,3.284,2.504,-0.7799999999999998,-23.751522533495734,0.2832707774080011,28
2023-11-10,Correlation Break,Midwest_vs_South Central,-2.6443899798197736,3.284,2.504,-0.7799999999999998,-23.751522533495734,0.2832707774080011,28
2023-11-10,Correlation Break,East_vs_South Central,-2.577654572492896,3.284,2.504,-0.7799999999999998,-23.751522533495734,0.2832707774080011,28
2023-11-10,Correlation Break,Mountain_vs_Salt,-2.069766172012341,3.284,2.504,-0.7799999999999998,-23.751522533495734,0.2832707774080011,28
2023-11-17,Correlation Break,Total Lower 48_vs_South Central,-3.03210925640151,3.131,2.425,-0.706,-22.54870648355158,0.2783138345037675,28
2023-11-17,Correlation Break,East_vs_South Central,-2.5333019604573708,3.131,2.425,-0.706,-22.54870648355158,0.2783138345037675,28
2023-11-17,Correlation Break,Pacific_vs_Salt,-2.01572800068459,3.131,2.425,-0.706,-22.54870648355158,0.2783138345037675,28
2023-11-17,Correlation Break,Midwest_vs_South Central,-2.510977758919849,3.131,2.425,-0.706,-22.54870648355158,0.2783138345037675,28
2023-11-17,Correlation Break,Mountain_vs_South Central,-3.210580502865525,3.131,2.425,-0.706,-22.54870648355158,0.2783138345037675,28
2023-11-17,Correlation Break,Mountain_vs_Non Salt,-2.149868472907869,3.131,2.425,-0.706,-22.54870648355158,0.2783138345037675,28
2023-11-24,Correlation Break,Mountain_vs_Non Salt,-2.420887664537652,2.999,2.49,-0.5089999999999999,-16.97232410803601,0.22084607869779008,28
2023-11-24,Correlation Break,Total Lower 48_vs_South Central,-2.7172359140902365,2.999,2.49,-0.5089999999999999,-16.97232410803601,0.22084607869779008,28
2023-11-24,Correlation Break,Mountain_vs_South Central,-3.090633462362375,2.999,2.49,-0.5089999999999999,-16.97232410803601,0.22084607869779008,28
2023-11-24,Correlation Break,East_vs_South Central,-2.3739021892855563,2.999,2.49,-0.5089999999999999,-16.97232410803601,0.22084607869779008,28
2023-11-24,Correlation Break,Midwest_vs_South Central,-2.299080094470392,2.999,2.49,-0.5089999999999999,-16.97232410803601,0.22084607869779008,28
2023-12-01,Correlation Break,Total Lower 48_vs_South Central,-2.4787023087218514,2.773,2.327,-0.4460000000000002,-16.083663901911294,0.1298038080004919,28
2023-12-01,Correlation Break,East_vs_South Central,-2.2692045912569236,2.773,2.327,-0.4460000000000002,-16.083663901911294,0.1298038080004919,28
2023-12-01,Correlation Break,Midwest_vs_South Central,-2.133495236811153,2.773,2.327,-0.4460000000000002,-16.083663901911294,0.1298038080004919,28
2023-12-01,Correlation Break,Mountain_vs_Non Salt,-2.6392662908182754,2.773,2.327,-0.4460000000000002,-16.083663901911294,0.1298038080004919,28
2023-12-01,Correlation Break,Mountain_vs_South Central,-2.9663285023872623,2.773,2.327,-0.4460000000000002,-16.083663901911294,0.1298038080004919,28
2023-12-08,Correlation Break,Mountain_vs_South Central,-2.8275251787094597,2.504,2.621,0.11699999999999999,4.672523961661342,0.10343382977951238,28
2023-12-08,Correlation Break,East_vs_South Central,-2.174605515744372,2.504,2.621,0.11699999999999999,4.672523961661342,0.10343382977951238,28
2023-12-08,Correlation Break,Mountain_vs_Non Salt,-2.8723224661292885,2.504,2.621,0.11699999999999999,4.672523961661342,0.10343382977951238,28
2023-12-08,Correlation Break,Total Lower 48_vs_South Central,-2.2561783934256616,2.504,2.621,0.11699999999999999,4.672523961661342,0.10343382977951238,28
2023-12-15,Correlation Break,Mountain_vs_South Central,-2.6303745799342133,2.425,2.617,0.19200000000000017,7.917525773195884,0.1100902227396109,28
2023-12-15,Correlation Break,Mountain_vs_Non Salt,-3.0516682837149793,2.425,2.617,0.19200000000000017,7.917525773195884,0.1100902227396109,28
2023-12-15,Correlation Break,East_vs_South Central,-2.0321101322422455,2.425,2.617,0.19200000000000017,7.917525773195884,0.1100902227396109,28
2023-12-22,Correlation Break,Mountain_vs_South Central,-2.4541557362563506,2.49,2.252,-0.23800000000000043,-9.558232931726925,0.20833666144527832,28
2023-12-22,Correlation Break,Mountain_vs_Non Salt,-3.284737959639318,2.49,2.252,-0.23800000000000043,-9.558232931726925,0.20833666144527832,28
2023-12-22,Correlation Break,Total Lower 48_vs_Non Salt,-2.081692767641473,2.49,2.252,-0.23800000000000043,-9.558232931726925,0.20833666144527832,28
2023-12-29,Correlation Break,Mountain_vs_Non Salt,-3.237847733430868,2.327,2.175,-0.15200000000000014,-6.532015470562963,0.26147306649474344,28
2023-12-29,Correlation Break,Mountain_vs_South Central,-2.2106885959569165,2.327,2.175,-0.15200000000000014,-6.532015470562963,0.26147306649474344,28
2023-12-29,Correlation Break,Total Lower 48_vs_Non Salt,-2.01248636824592,2.327,2.175,-0.15200000000000014,-6.532015470562963,0.26147306649474344,28
2024-01-05,Correlation Break,Mountain_vs_Non Salt,-3.020679180456973,2.621,2.086,-0.5350000000000001,-20.412056466997335,0.3086162245021704,28
2024-01-12,Correlation Break,Mountain_vs_Non Salt,-2.54044409938399,2.617,1.885,-0.732,-27.970959113488725,0.3264282503053353,28
2024-03-22,Ratio Deviation,East/Total Lower 48,-2.073411880766772,1.812,1.988,0.17599999999999993,9.713024282560703,0.09201372895274636,28
2024-03-29,Ratio Deviation,East/Total Lower 48,-2.369824732327409,2.074,2.373,0.2990000000000004,14.416586306653828,0.09223226374859549,28
2024-04-05,Ratio Deviation,East/Total Lower 48,-2.441261906238107,2.01,2.416,0.40600000000000014,20.19900497512439,0.15311299904381234,28
2024-04-12,Ratio Deviation,East/Total Lower 48,-2.280650377116868,2.029,2.484,0.45500000000000007,22.4248398225727,0.2247665773323834,28
2024-04-19,Ratio Deviation,East/Total Lower 48,-2.0493630187969414,1.988,2.789,0.8010000000000002,40.291750503018115,0.25730323966646274,28
